crop,region,month,year,yield,price
Soybean,Haryana,12,2018,2.3967124299556093,1529.3276877738926
Jowar,Bihar,2,2024,2.537635226708095,1944.4260855984264
Rice,TN,5,2024,2.023197965047739,1779.5492710667593
Barley,Haryana,12,2021,2.8042309864640345,1795.6678992949662
Sugarcane,AP,1,2021,3.887332161308424,2027.8969170013022
Cotton,UP,7,2015,1.5376476501140126,1141.2128488048866
Bajra,MP,1,2023,3.7760761857250245,2166.4368924840755
Jowar,Haryana,1,2018,1.5623937084232709,1414.4849469523235
Barley,TN,5,2021,3.835911102886319,1962.2651559662904
Cotton,Maharashtra,7,2023,4.441501072726902,2083.046181927792
Barley,TN,3,2016,2.760562642037561,1659.5050187979305
Groundnut,AP,7,2022,2.923184983076151,1522.339535492743
Groundnut,TN,9,2018,4.046781772505289,1622.1509401049614
Maize,Bihar,11,2018,4.3324548988874785,1961.2953414059252
Wheat,Maharashtra,4,2017,4.99876350902651,2157.975355064734
Sugarcane,WB,5,2024,3.3921323995017083,2028.9822683184284
Rice,Bihar,8,2018,4.491042659791477,1938.3315574997805
Rice,Punjab,9,2023,1.6964051944440335,1538.4199896228788
Maize,TN,5,2015,1.874798478755486,1282.7066744538156
Groundnut,Haryana,12,2023,4.546456282690878,2227.002694141032
Maize,WB,5,2024,2.824514349098894,1911.1902024561998
Soybean,AP,2,2023,2.2911982305664207,1798.0322937989122
Jowar,AP,9,2015,2.918320931941526,1309.2042770400685
Jowar,Punjab,6,2023,3.339663512961925,1996.402776490516
Bajra,Gujarat,5,2020,2.634382654126826,1733.1814026249597
Groundnut,WB,5,2022,2.191789337237159,1707.8686435287345
Wheat,TN,4,2022,1.629518466609813,1670.0253583254823
Soybean,UP,1,2022,4.186559288558467,2068.58396467081
Soybean,AP,6,2022,4.663915365111706,2140.821775862126
Groundnut,AP,1,2015,1.560233189699057,1253.2320426627384
Jowar,TN,10,2015,2.7231257763990433,1470.6987682745967
Cotton,AP,2,2021,4.6243281737040505,2157.7062462733684
Jowar,Bihar,7,2023,1.572353680937799,1550.5236237323718
Bajra,Bihar,1,2024,4.060178396606413,2250.4804133383345
Bajra,UP,8,2022,2.3515388967339526,1667.6225589369349
Groundnut,Maharashtra,8,2019,4.20561714707421,1818.728795801985
Sugarcane,Gujarat,7,2022,3.877421082054541,1899.7225652676073
Sugarcane,UP,7,2023,4.794234331067901,2235.8068277119237
Wheat,Haryana,1,2021,2.5731794139344037,1881.866479349383
Sugarcane,WB,3,2024,2.0304505362185528,1899.9101951438133
Barley,Gujarat,9,2017,3.2326312401801314,1345.3495829280257
Barley,UP,5,2023,4.946899296437716,2401.998886028107
Rice,MP,5,2019,1.6414710473918819,1547.1911397894607
Barley,Gujarat,7,2022,2.124315407131741,1546.1552644254737
Cotton,AP,11,2015,4.500471008054038,1865.7953841076148
Cotton,Punjab,10,2015,3.902048965896883,1558.6638635121853
Cotton,TN,8,2017,2.9871788279748612,1588.2118767810534
Barley,Maharashtra,6,2016,3.227802723557327,1676.5488282604667
Wheat,Haryana,5,2019,2.3953119493473385,1655.7132255410472
Jowar,UP,1,2023,4.868571591075025,2464.5525376755872
Groundnut,Bihar,10,2023,2.7006057329372832,1792.9865669312494
Maize,Maharashtra,10,2022,2.8295368466,1758.4378599859272
Rice,TN,10,2019,3.1417383271243287,1536.8376024365125
Bajra,Haryana,9,2017,2.2477696856103657,1265.4304660079256
Soybean,Bihar,6,2020,2.1877046647051115,1811.0270671473982
Bajra,WB,3,2022,3.6022415594397756,1895.9212553633965
Rice,WB,12,2020,4.2114482190703,1997.2318056395297
Bajra,MP,12,2021,4.132594280950329,1988.253191390768
Jowar,UP,10,2021,3.4796416621879347,1871.6363269080055
Bajra,AP,12,2021,3.7362232259989496,1998.9901944811559
Bajra,Haryana,7,2023,3.4729216400835674,1889.2347178716893
Jowar,Bihar,4,2023,4.562246171891498,2306.1018530531787
Jowar,Gujarat,3,2015,2.856034799376814,1401.465651559074
Barley,Bihar,12,2017,1.931530630713282,1539.3246748475356
Jowar,Punjab,7,2019,3.024234439968885,1625.3273263145395
Maize,WB,6,2018,4.547770855527794,2069.754400390421
Sugarcane,MP,11,2015,4.652736983079083,1693.3718468737602
Maize,Gujarat,4,2015,3.5632070576065606,1761.5592958798286
Bajra,Haryana,10,2018,1.7178346436226004,1285.4016831562753
Maize,AP,8,2019,4.028244289317772,1863.635238894176
Rice,MP,2,2018,3.7856691035522667,1833.4841703640352
Groundnut,Punjab,6,2016,3.0809105942230137,1517.4356473110752
Sugarcane,AP,3,2019,2.0705031211571874,1647.290608316676
Groundnut,WB,8,2024,3.622632296477035,1858.2733928210391
Soybean,UP,11,2017,3.1880535598645237,1770.5540147560653
Maize,UP,8,2021,1.7114880443906588,1432.713723858115
Groundnut,WB,11,2018,2.892322526360752,1586.9122873909903
Jowar,Haryana,11,2016,4.78543543393508,2004.076359139524
Wheat,Bihar,1,2022,2.940173051599817,2027.5026352386367
Wheat,WB,2,2024,3.002948476741121,2084.1764107408385
Jowar,Maharashtra,4,2016,3.451024458383884,1713.119766387487
Groundnut,Gujarat,1,2021,2.539940764396967,1672.9678064625296
Bajra,WB,3,2022,1.757376112347874,1943.6936228821762
Jowar,Haryana,4,2024,3.604427695438699,2227.8004680973254
Sugarcane,WB,10,2017,3.232750927934381,1351.866330864299
Cotton,Haryana,3,2020,3.89134691973314,2087.5253288074714
Rice,WB,5,2018,3.167443425764362,1684.919612603924
Bajra,AP,11,2016,2.365672035364419,1198.8580182343105
Sugarcane,Gujarat,12,2022,2.845309896790755,1814.081869225759
Groundnut,AP,10,2016,1.5472575745365813,1097.9916461547743
Bajra,Bihar,7,2023,2.043035300313604,1697.0682301350566
Bajra,WB,8,2023,4.251031502665624,1961.2009859203606
Groundnut,AP,8,2022,4.760852512822204,2093.4436354730974
Jowar,MP,11,2024,2.7779251735989003,2041.1357036989525
Groundnut,Haryana,2,2017,4.746090862033306,2032.0904879566224
Maize,WB,1,2022,3.7241478187305366,2129.834639309589
Maize,Punjab,6,2019,2.48162641008528,1591.003765505322
Rice,Haryana,1,2024,3.599139392902819,2020.9021354966244
Wheat,Gujarat,6,2019,4.328403950362875,1693.7502852222672
Barley,WB,7,2016,4.250464089023972,1806.2786385157226
Rice,Gujarat,9,2017,4.597856407440909,1815.254335668331
Rice,Punjab,10,2022,4.255144062278746,2100.594731998085
Cotton,WB,10,2015,3.9343977542634025,1609.0425913337929
Barley,Bihar,1,2018,2.8429544906407944,1863.720634391639
Wheat,UP,7,2020,2.1290800640849774,1470.8047978772931
Bajra,Haryana,4,2023,1.894296914372827,1797.3251346762004
Barley,WB,9,2022,4.344347863882158,2033.1696592165335
Cotton,TN,11,2024,4.18356137377609,2193.643685516318
Soybean,TN,4,2019,4.630529701464031,2007.6541899278438
Rice,Gujarat,2,2021,1.7472753056760213,1560.3269287124072
Groundnut,Gujarat,1,2022,3.7235632284539886,1955.4034287212594
Rice,AP,7,2023,4.021638190863603,2145.5678687625136
Jowar,Haryana,12,2017,2.94394295801479,1802.9894074384008
Cotton,Punjab,7,2022,3.3599798231883744,1778.1624340714034
Rice,AP,3,2017,3.237947527532067,1770.243192750462
Rice,Haryana,5,2015,3.02230079634479,1579.0750478571301
Barley,MP,10,2018,2.5171575147981105,1345.9015313661002
Barley,MP,12,2021,4.961528700860111,2278.284381926226
Groundnut,Haryana,12,2023,4.591798094585021,2234.8341787673335
Sugarcane,MP,7,2024,4.253009567731092,2028.0308735641552
Jowar,WB,8,2021,4.446533442173088,1979.6990235803357
Groundnut,Maharashtra,12,2024,4.430696413410248,2331.878985817506
Soybean,Gujarat,9,2019,1.7617275790328264,1425.7765394892215
Jowar,Maharashtra,10,2015,3.511652306725099,1568.1409034064336
Barley,MP,10,2015,3.1474661006786446,1498.1963786259143
Rice,Haryana,1,2023,2.195589854695636,1637.527442275632
Bajra,Bihar,9,2018,2.4142418822163574,1494.311288855286
Rice,UP,6,2017,1.994553890313938,1593.7174024099793
Wheat,UP,6,2019,3.156522409130033,1605.30213606929
Groundnut,MP,7,2021,2.3971491831759906,1682.4572102329603
Jowar,Bihar,9,2021,2.243867518325258,1619.443013998462
Bajra,Haryana,7,2019,3.420496176812115,1752.2343307199449
Wheat,Maharashtra,7,2022,2.2442699540847126,1760.1765278691614
Soybean,Maharashtra,11,2019,3.56365298977915,1895.89051608322
Rice,AP,12,2024,2.0443875589830984,1987.5026327193818
Sugarcane,Haryana,3,2018,3.96968054558829,2006.9735469596517
Cotton,AP,10,2020,2.561203171446068,1502.49673653128
Wheat,AP,9,2017,4.171889117761771,1781.1735412314843
Rice,MP,4,2018,4.287818110215828,1922.216406647267
Rice,WB,6,2022,4.950276116521431,2288.1299031789285
Jowar,WB,7,2024,1.5578788598282858,1512.2747437797946
Jowar,Punjab,12,2024,4.334645512755696,2089.8506752885414
Sugarcane,Punjab,12,2017,3.1866139418996147,1658.2163750103837
Wheat,AP,9,2024,1.9295528697702116,1453.7688985370194
Barley,Punjab,10,2017,4.1519543905016345,1873.4694701084898
Jowar,UP,12,2020,1.730331800039056,1518.4435136886168
Cotton,Maharashtra,3,2022,4.536882383846088,2365.972542600742
Rice,AP,11,2024,3.7133222427074535,2134.816678851208
Rice,Bihar,2,2016,2.160390026481073,1549.5502009541578
Soybean,Bihar,2,2015,3.8831038765351833,1793.8015710533116
Soybean,MP,2,2024,2.085545744668422,1848.158018392482
Sugarcane,MP,9,2015,3.4789535086322743,1544.371721568524
Wheat,WB,8,2021,1.5174263686961922,1329.6571945397457
Maize,Maharashtra,9,2016,4.780330264281986,1791.1901444007055
Bajra,AP,9,2023,1.7239295665295677,1517.147607586
Jowar,Maharashtra,1,2024,4.124362502368867,2263.569264847883
Wheat,Gujarat,10,2018,3.967548214570215,1782.5059064374755
Rice,WB,10,2021,3.780478924015743,1858.1731943943707
Groundnut,Gujarat,9,2019,1.6368837987968898,1482.5942885978188
Soybean,Gujarat,1,2019,3.794289464180719,2042.8061202001954
Bajra,Bihar,5,2021,3.6448544090802844,2161.0440586366267
Jowar,Maharashtra,4,2023,3.714217008819234,1998.2863972518926
Barley,Punjab,8,2018,3.3840081690403827,1695.6569514531564
Barley,UP,5,2023,2.656577181462323,1845.3263856478818
Soybean,AP,12,2023,2.3195520555370677,1660.1666119784372
Wheat,UP,9,2022,3.0971090557301713,1851.2275226207437
Jowar,Punjab,1,2015,2.8471956516119903,1715.907085829489
Bajra,UP,8,2024,3.9070163434315215,1933.5315026470362
Rice,MP,6,2023,2.4473437030979657,1771.9100890116174
Wheat,AP,1,2017,4.2709537236850625,1755.5149761777102
Soybean,TN,2,2022,4.929533999328068,2355.0479353308892
Sugarcane,MP,4,2019,3.944927661282334,1910.3435041711482
Maize,WB,5,2020,3.293123607759186,1904.5843907161834
Wheat,Punjab,1,2017,2.099666127498662,1611.8222489369941
Cotton,TN,10,2021,4.937462492978412,2187.3386248807965
Jowar,MP,7,2016,2.4544705545170427,1500.6917736488217
Barley,TN,4,2017,3.4893178672029963,1780.3380842332608
Cotton,UP,1,2016,3.048759363647695,1691.1572982102773
Wheat,Bihar,12,2023,2.1976171861237948,1519.4204399412363
Wheat,Punjab,6,2017,4.232861434518144,1912.7325293739648
Cotton,UP,9,2022,1.9124866933620008,1640.8081426946492
Sugarcane,Bihar,9,2020,3.0043901597144247,1600.7147740006535
Cotton,Maharashtra,11,2015,2.239792270397518,1277.499802955412
Rice,AP,4,2020,3.423538468889725,1967.4308140470805
Bajra,Punjab,7,2022,4.5128072851236265,1919.3756906377916
Cotton,UP,10,2024,4.617786582066424,2086.9283361505213
Cotton,Punjab,1,2017,3.3567473302359208,1490.7651479941353
Jowar,Bihar,10,2021,2.345688135647956,1630.0166295961262
Bajra,AP,9,2020,2.842134181001456,1739.0747589772916
Maize,MP,1,2015,3.9106677402396723,1697.4867054607287
Cotton,TN,9,2016,2.5073814540518478,1397.0197631275878
Cotton,Maharashtra,6,2019,2.0371005603144683,1550.7518202606504
Rice,Maharashtra,10,2021,2.473970427513214,1668.761717328376
Barley,Bihar,11,2018,1.9252907041167973,1525.1142340812257
Rice,Gujarat,7,2020,2.4682942405471557,1650.0372939127408
Cotton,Bihar,4,2016,1.652285514200011,1217.0377275855956
Jowar,WB,9,2019,1.718337018443521,1413.2769045468544
Rice,AP,12,2024,4.504537379220072,2430.8615271498948
Jowar,WB,6,2017,2.1238768093855924,1298.9306534837333
Bajra,Punjab,12,2015,4.453263005220973,1718.0395818973468
Jowar,Punjab,6,2020,4.985568776613883,2023.202504344748
Sugarcane,Gujarat,12,2023,2.8666749165028316,1803.934428126276
Groundnut,Maharashtra,10,2024,3.067247778173158,2162.757376727811
Bajra,UP,6,2022,2.500900116635616,1726.346533464931
Groundnut,TN,4,2018,1.9171806011263879,1373.4164097413422
Cotton,WB,7,2022,3.7291153106241164,1798.5551301285243
Cotton,Haryana,2,2019,4.468111584746177,1931.92809544246
Sugarcane,UP,2,2017,3.842860525664179,1905.6560872757748
Wheat,AP,11,2018,1.8826975359385878,1440.5940815922913
Groundnut,Punjab,11,2021,3.6234029586418948,1767.0719370657023
Rice,Bihar,6,2019,3.7374851732175314,1848.9361682043232
Sugarcane,Gujarat,9,2018,3.9141225192150078,1809.3425291648746
Bajra,Punjab,3,2017,1.7431628259677474,1574.4962478746088
Maize,TN,7,2017,3.9433833918645576,1671.907098172877
Rice,WB,9,2024,3.6162619256312447,2107.542864846001
Jowar,Bihar,12,2020,4.538412880234981,2075.779871998413
Cotton,Maharashtra,9,2022,2.078020667152277,1469.1047863856697
Bajra,UP,3,2018,1.717475870624777,1634.4095721612875
Sugarcane,UP,1,2015,4.345076105322619,1800.766907899759
Groundnut,WB,2,2018,1.8602996736217734,1470.2758425952202
Groundnut,WB,11,2019,2.8304826883593273,1601.3102640615143
Soybean,WB,8,2022,4.54121787191308,2198.3388505715784
Cotton,Haryana,7,2021,2.473955587998991,1700.3653519805239
Rice,Haryana,1,2016,3.0459184784096762,1699.5174861744601
Jowar,Bihar,3,2023,3.6496736438437107,2073.595110721948
Jowar,MP,8,2017,3.7370115671655655,1477.7861968833768
Cotton,WB,7,2023,3.5793250539302752,2048.9266113452595
Soybean,UP,5,2015,1.7122695632354832,1326.981878627428
Soybean,Bihar,3,2023,4.224443744265363,2143.9235258158137
Rice,Haryana,7,2021,4.282346595360452,1981.2260300101993
Soybean,Punjab,5,2016,1.8650936694722633,1480.6873397263012
Sugarcane,TN,1,2024,4.0887899493833935,2156.324149386121
Soybean,MP,5,2021,3.2636386955985452,1807.9567519422537
Groundnut,AP,3,2015,1.5440842468725318,1326.9068026763082
Barley,WB,2,2017,3.9296463867995954,1815.3352988458914
Wheat,Punjab,3,2021,3.1128368951122978,1908.1931603757214
Groundnut,Gujarat,10,2017,1.9433206460793806,1436.3454559710904
Groundnut,WB,4,2016,2.115455990944689,1356.2986843992308
Maize,Haryana,1,2019,4.152197780326926,1842.404606187188
Maize,UP,4,2017,4.808498733901967,1944.99883791583
Cotton,Punjab,9,2023,2.0739563296086843,1704.133699540312
Maize,WB,1,2021,2.9082912551234057,1785.283766716614
Cotton,UP,11,2015,2.6188854988588166,1434.3994506170998
Groundnut,Maharashtra,7,2015,3.553720682813512,1476.3584988766688
Wheat,WB,8,2020,2.1833919938567816,1441.8526068505994
Rice,UP,9,2018,3.5265868409893786,1544.7739015401892
Rice,Haryana,7,2015,4.4091642171164995,1784.0779454176984
Barley,TN,9,2023,3.7439121832761812,2141.906486445089
Bajra,TN,10,2016,2.1799646964812616,1356.506978990325
Rice,WB,3,2015,4.1214765452773,1789.351019351472
Bajra,Bihar,1,2017,3.1106916767866823,1819.200321304881
Soybean,MP,2,2024,1.8952466973470365,1801.6259581442412
Jowar,MP,10,2015,2.6449632424030387,1327.0656883874494
Groundnut,Punjab,1,2018,2.3450984986211028,1679.8848655939678
Wheat,MP,2,2018,4.452043340244922,2089.456226175932
Cotton,WB,9,2020,2.2942984297263505,1313.850534028359
Bajra,Bihar,5,2017,3.2916693516261533,1732.7276648068678
Barley,TN,4,2023,3.7830826639155593,2087.7988788026364
Rice,MP,2,2020,1.697110663289851,1533.390961368204
Sugarcane,UP,3,2021,1.9932722836701546,1726.1864587086413
Rice,Maharashtra,9,2020,4.254863095564982,2001.2651301629985
Maize,MP,3,2023,2.703619335414731,1864.2049942459867
Groundnut,Haryana,8,2016,3.957059930967084,1751.5314285641418
Maize,Bihar,12,2022,4.157437416809426,1925.9510749588987
Rice,MP,1,2019,3.7493872111357454,1751.227030880892
Sugarcane,Bihar,12,2016,3.536004445397224,1719.6381173086158
Maize,TN,5,2021,3.232536236314816,1892.934529679194
Wheat,MP,2,2019,2.875348637936746,1920.6106330613193
Maize,Maharashtra,4,2022,2.0231371439466495,1720.7264769137337
Sugarcane,MP,2,2024,4.905040330746971,2490.2149853582227
Maize,Punjab,3,2020,3.746713203698255,2203.7747109512134
Bajra,Haryana,5,2021,2.1799000238910997,1764.3319550294555
Soybean,Maharashtra,2,2015,4.42769862479401,1810.3109692580636
Cotton,AP,9,2016,4.378534694224628,1885.3733390213692
Rice,TN,8,2023,4.135432047244332,2216.0140780356433
Bajra,MP,5,2021,1.9049046513413508,1621.9448550031507
Cotton,Maharashtra,11,2021,1.5626706090203843,1577.827166503554
Soybean,UP,1,2018,3.978786686662157,2050.5982586136442
Bajra,TN,5,2018,2.2157618292761647,1583.4206677615928
Barley,AP,4,2017,4.44259444771,1965.4289827737152
Bajra,Punjab,9,2024,3.8545442474410607,2007.9482183454516
Wheat,Haryana,2,2018,2.8104227281426515,1688.0224961932436
Sugarcane,Gujarat,7,2024,3.206283750510475,1842.862998199253
Rice,TN,2,2020,3.259584438701825,1803.7179254772213
Groundnut,Gujarat,11,2017,2.8262317331712,1491.5807882417234
Cotton,UP,12,2024,2.1278022578427236,1871.6301794418816
Maize,UP,3,2022,4.98020586060526,2524.3868854186676
Rice,Gujarat,3,2015,4.122264719229456,1886.6109966212985
Groundnut,TN,10,2020,2.0474541209298676,1475.2383623962965
Soybean,UP,8,2016,1.6209899804314065,1126.5077680887089
Bajra,Gujarat,2,2015,2.705157405757003,1386.3251184209582
Groundnut,Bihar,1,2018,3.4405688851375524,1868.0773259962825
Barley,Maharashtra,6,2020,4.782789716286705,2157.912251029655
Rice,UP,6,2021,1.9633948353257549,1709.9153372316448
Rice,Gujarat,11,2015,3.0407901214133535,1467.2120674406387
Rice,AP,1,2017,2.1251755411195994,1443.336476249666
Sugarcane,Haryana,5,2020,1.7440653021761525,1518.5012222096952
Soybean,Maharashtra,9,2020,3.6046754090006874,1701.2207424231285
Sugarcane,Haryana,10,2024,1.8633046651139806,1509.335836789712
Rice,TN,11,2020,4.020664048295249,1998.2815534848705
Barley,Maharashtra,10,2021,3.4372942709254284,1812.5151731011551
Maize,TN,5,2021,2.313823722808422,1874.579279712039
Barley,MP,12,2024,4.28072448069895,2242.0310036374835
Cotton,UP,7,2022,3.948642270110575,1830.5712980999367
Soybean,Haryana,6,2016,3.6920033857591994,1681.9173606330555
Bajra,AP,11,2024,2.248489808167668,1700.2375836341434
Rice,MP,10,2015,3.9728353640165563,1525.3134791442326
Groundnut,Haryana,4,2024,3.3921900050926777,1938.023380290848
Maize,TN,12,2021,3.3700398010861607,1744.6614699517065
Bajra,AP,2,2015,1.9183368651109916,1559.153571950938
Jowar,Bihar,10,2016,1.9729716033725815,1160.4734527227904
Barley,AP,5,2015,1.6130521558687145,1286.2648697385675
Maize,Bihar,12,2015,2.3592040486802865,1300.7515636140993
Jowar,WB,12,2017,3.226919989653231,1470.5826553627455
Sugarcane,Bihar,10,2018,2.7564603204496767,1487.2512315984777
Jowar,Bihar,9,2019,3.995135114800172,1865.8288334408091
Bajra,MP,3,2019,2.926274635609456,1738.1743660572374
Soybean,Bihar,3,2016,1.8263475499590984,1642.5541889204883
Barley,WB,12,2017,4.0361518577654225,1705.6094577234862
Maize,UP,11,2022,2.144533622099012,1645.725712164107
Jowar,MP,7,2016,2.6025861565137403,1256.4497453350887
Barley,AP,10,2018,3.2521654449984343,1642.2000508956478
Maize,Maharashtra,2,2021,3.439573868899883,2110.994973659518
Maize,AP,8,2023,2.532380009166098,1776.511485001739
Bajra,Haryana,7,2017,3.112492459536341,1322.809293578385
Barley,TN,8,2017,1.7334628512066823,1324.4526666346337
Bajra,WB,10,2021,2.060276016610678,1451.6206693673817
Jowar,Bihar,6,2022,3.5966390316219403,1883.246947747313
Cotton,WB,5,2018,1.5160259150584796,1458.720299159744
Soybean,Haryana,11,2015,2.1438498775466703,1354.365227711021
Cotton,MP,4,2019,3.69921674646254,1939.4265422099368
Wheat,WB,8,2018,2.312892450220769,1444.3475740020526
Rice,Haryana,2,2022,4.362746344310189,2322.930076443502
Cotton,AP,6,2021,2.8738376068156706,1903.327736638047
Sugarcane,Gujarat,12,2016,3.999590809586016,1756.6119857869019
Soybean,Gujarat,10,2020,4.5977461200820695,2080.7622251255425
Rice,Bihar,6,2018,3.068743649279354,1740.6696035468392
Jowar,Bihar,5,2021,3.8625746944020496,2282.891365093657
Bajra,AP,2,2023,4.451898658989789,2182.4020097888983
Sugarcane,Punjab,5,2021,2.362165611180469,1884.2744780028522
Rice,Maharashtra,3,2016,4.598275724365228,1949.9959379299494
Rice,Haryana,7,2022,4.511066672941772,2344.5793196790933
Maize,Punjab,7,2020,1.7115134924037136,1431.1390409745302
Wheat,WB,8,2023,3.148672811363917,1904.8448831262
Bajra,MP,11,2021,1.8890296385717338,1544.0986911678406
Jowar,Punjab,12,2019,4.601540802123686,2001.5128993112714
Barley,Gujarat,10,2022,2.3387229594598753,1506.652261803835
Cotton,Maharashtra,11,2021,2.7984196941399984,1711.1920621740464
