N,P,K,ph,organic_matter,region,soil_status
74,89,187,6.978269703718182,3.373394472711387,Punjab,Good
78,12,29,6.36091854864269,1.0516094576631416,TN,Poor
106,143,179,7.24322657834373,3.1602624452496473,Bihar,Good
95,111,43,8.419353979897172,2.7104117626878907,TN,Moderate
39,16,31,5.99036277610325,2.3403574067409694,Haryana,Moderate
106,107,97,8.383554596954292,2.3722775298765377,WB,Moderate
16,67,54,5.098051080009892,1.7688197235343224,Punjab,Moderate
14,31,187,4.606906625311353,1.8165520245082272,Punjab,Moderate
15,39,160,5.1970064830578,2.888244285682381,AP,Moderate
12,134,61,5.032963275141585,2.932588789210425,AP,Moderate
35,140,86,8.925395417247868,2.213472996186265,WB,Moderate
42,24,20,5.905268632224518,2.805778010768881,AP,Moderate
113,12,188,7.257366344673422,2.9301627717016396,WB,Good
73,72,39,7.480263264942014,1.4963331545012069,AP,Poor
80,90,160,6.226043113656388,2.3700760630631765,Haryana,Moderate
93,30,50,5.117858673941236,1.8073828613715335,Bihar,Moderate
29,85,71,6.190490067443575,0.7943241679071015,Maharashtra,Poor
29,124,20,6.368804431532194,2.4453969550362276,AP,Moderate
9,22,83,8.770038449602746,2.262452098949857,Punjab,Moderate
98,73,78,6.843118525180545,0.807793118604122,MP,Poor
93,144,121,8.849363026705257,0.7124385808726476,WB,Poor
38,134,53,6.883563245123074,1.2489030204682408,AP,Poor
36,139,200,4.7249900780379495,3.0002462996556787,Bihar,Moderate
130,51,154,5.9218831911250245,0.6910304181208824,Maharashtra,Poor
88,127,22,7.961566629687161,1.8811049596947211,AP,Moderate
13,58,26,6.108111339375288,1.0371095912251669,AP,Poor
38,19,110,4.498669224208089,1.260659227304992,AP,Poor
129,70,123,4.480380802940389,2.8097716952321914,UP,Moderate
42,85,20,5.185323780290476,3.0518134917508446,UP,Moderate
130,40,188,6.8238589182771054,2.240865453304842,AP,Moderate
7,21,7,8.15077488549839,3.089731326802644,WB,Moderate
95,6,127,6.66856374418467,3.070619576871771,Haryana,Good
64,37,185,7.730401933363977,1.1645571811525477,Gujarat,Poor
78,97,39,7.227965517777594,2.4350527072059895,Haryana,Moderate
131,128,109,6.620495925715414,2.8349854002665182,AP,Good
67,138,107,5.074039636459975,2.183162774697264,UP,Moderate
91,104,153,8.41584269844321,2.917335503986002,Punjab,Moderate
9,92,197,5.378576985734764,2.3864947280417157,Haryana,Moderate
74,15,61,5.264099649777167,1.3533709752917589,AP,Poor
60,9,51,5.288988122521173,2.5567888765693176,WB,Moderate
46,34,166,4.478427241789722,2.2639996831431457,Maharashtra,Moderate
2,142,52,6.493270204523147,2.374851640670259,UP,Moderate
102,95,171,5.637651438547563,0.7859607091316922,WB,Poor
16,95,91,6.609709905307804,0.8772064487357492,AP,Poor
21,126,124,6.265576905696349,2.943960054481005,Gujarat,Good
115,122,162,6.598959029083421,1.7938123913612278,WB,Moderate
90,65,182,5.488266759438648,1.1458318318151672,TN,Poor
103,106,101,8.075690565130477,0.7780274186814373,TN,Poor
2,30,148,6.670965004581777,1.2887113381087625,Maharashtra,Poor
51,113,98,5.042173344794726,1.3855894170620973,Haryana,Poor
110,116,7,8.509018501254241,3.4488924660095677,Gujarat,Moderate
41,43,65,4.5472755041682795,3.0035150975487515,Punjab,Moderate
129,7,6,7.6671724045081655,0.7353711816114742,AP,Poor
38,42,30,7.392242023853868,2.7453495422925243,Gujarat,Good
45,46,22,4.36429461285122,2.1917906150738795,Punjab,Moderate
47,52,70,8.507538076727247,1.1854267203886968,TN,Poor
26,17,44,5.581562108908868,2.739731464958,AP,Moderate
14,93,135,7.704475078073009,0.590536055074477,AP,Poor
6,92,21,5.385007929254213,2.6945920848545453,Gujarat,Moderate
108,60,156,6.628458715737731,3.185863909059595,Gujarat,Good
41,67,6,8.861668069060425,3.1478376122194422,Bihar,Moderate
8,84,74,7.053882049340902,2.81702200970109,WB,Good
104,47,172,5.48161380730243,3.304192275775462,Maharashtra,Moderate
133,79,158,6.291885732038716,2.6219827323894704,TN,Good
75,61,189,7.380205755407449,2.560184172515225,Bihar,Good
29,67,53,6.225944477580288,0.578581338853363,TN,Poor
83,130,61,8.553742811826853,1.0225638869067106,Haryana,Poor
125,129,60,8.33730368198245,2.844286073772259,Punjab,Moderate
83,5,202,4.734050884802618,3.4925082039420303,Haryana,Moderate
53,96,80,7.924704470316971,2.6597965258792904,UP,Moderate
109,123,25,8.712074559793855,2.239488975949404,Haryana,Moderate
26,36,20,5.584541121874948,1.0502578163557565,Punjab,Poor
83,130,10,5.191098569772459,3.343737059897588,WB,Moderate
6,30,38,4.047943731534398,2.4491984548455026,Bihar,Moderate
103,65,63,4.578287177723535,1.9671149388756028,Haryana,Moderate
71,116,71,8.804565354791276,3.0841611045797883,MP,Moderate
1,73,45,5.955608138687687,3.3598461833963373,UP,Moderate
137,33,151,5.936707697293246,1.6135544191773483,Maharashtra,Moderate
49,67,161,5.333394589973858,2.0473556116591083,UP,Moderate
17,138,36,4.820294553420452,0.8453058914055867,Gujarat,Poor
15,109,14,6.543950954741316,3.379565045589913,TN,Good
51,119,196,7.6159382829212205,0.8620276659689452,WB,Poor
83,25,123,6.753976668005857,3.2870837907326442,UP,Good
95,91,97,4.177251184759396,1.0731072244936894,Gujarat,Poor
41,39,81,8.017348204818337,3.226325077825543,MP,Moderate
112,56,24,8.65797075847146,1.856918726581974,Haryana,Moderate
123,50,160,6.201883704037105,2.2761967428703738,Punjab,Moderate
14,61,31,5.832322763998303,0.6068604182320896,Haryana,Poor
89,46,157,5.149270052779992,1.6831602141756326,Haryana,Moderate
41,81,128,5.509351499186399,1.9801801916186743,Maharashtra,Moderate
44,102,33,7.222237537949233,0.5282858369024644,MP,Poor
93,20,120,7.8507306393143725,2.482569878324786,MP,Moderate
106,137,147,5.661078681736698,3.0166861280877386,MP,Moderate
21,5,177,5.698363116889766,0.5743400239037401,Bihar,Poor
127,52,49,6.255506598511948,1.9776068131042144,TN,Moderate
37,126,34,4.8510138825984725,0.6011940889315671,WB,Poor
96,30,42,8.636040940885355,3.1198817584951426,Bihar,Moderate
100,38,192,7.527280342267257,0.9824470262551308,Punjab,Poor
6,118,36,6.167917141372255,0.6755742406194354,WB,Poor
43,62,54,4.6113625594447205,3.073093700340512,TN,Moderate
75,139,75,8.24412774112334,1.8335231197174462,WB,Moderate
6,29,167,6.4185717248840195,0.786227018903431,UP,Poor
59,144,80,7.98441442026173,2.44375686828983,Bihar,Moderate
0,31,91,4.166970436254244,2.6167987989734103,AP,Moderate
61,90,9,5.368270481409774,2.2050040171143985,WB,Moderate
86,122,111,7.110476883457021,1.4963858266685555,Bihar,Poor
88,85,123,6.439616606138344,1.7734578410905268,Gujarat,Moderate
17,79,35,5.475359889883155,3.3645224713865662,TN,Moderate
107,97,101,5.005651187379092,2.103085020878524,Gujarat,Moderate
134,38,185,5.509066645752412,1.6911775873514072,MP,Moderate
114,119,5,7.711697004384016,2.6245758341786125,WB,Moderate
53,117,90,4.918536752506528,0.7284720042842772,Maharashtra,Poor
66,116,201,6.969066038211038,1.370683577382565,UP,Poor
92,64,200,6.118404167163302,1.179418111437301,Haryana,Poor
137,30,69,7.815189519303708,2.5403106328537053,Bihar,Moderate
58,130,147,5.008092613094599,2.3117383283299713,WB,Moderate
68,49,107,5.350447881184003,2.7783093289397556,TN,Moderate
97,36,184,5.993437659544242,1.7803172142439414,Punjab,Moderate
7,75,170,4.832878043530318,1.0218304727009868,Haryana,Poor
54,27,28,6.3059738607237215,1.0484829448523816,Punjab,Poor
133,67,155,6.0802540407507895,3.1767653162835696,MP,Good
128,74,51,8.950427721403557,0.7246825796465162,TN,Poor
55,58,139,6.969318546390436,2.282359612503627,AP,Moderate
103,31,163,4.347310125535736,1.1950194905437024,MP,Poor
113,97,11,6.299708237585168,1.1428333535637112,Gujarat,Poor
87,83,8,8.392507653715777,0.795222666442518,Maharashtra,Poor
137,40,186,8.33383793694602,3.437843558752759,Maharashtra,Moderate
107,137,108,8.809026099354577,0.6829547612239759,UP,Poor
22,36,56,8.471154334266206,0.9432544633149981,Punjab,Poor
100,21,86,4.881498507571777,1.5955037952180713,AP,Moderate
55,26,84,4.017851372465351,1.8673924995360491,Maharashtra,Moderate
107,45,52,7.081263446180591,3.3523978672188965,Bihar,Good
94,63,99,7.512221834199749,1.22536437500996,WB,Poor
5,79,70,4.6560607500053806,2.6629343442341797,Maharashtra,Moderate
29,126,114,4.834176495990935,2.469165910552042,AP,Moderate
128,14,129,8.815382816943504,2.052484360328851,Bihar,Moderate
50,91,186,8.719166273726293,1.2981820011509297,TN,Poor
105,9,131,4.78485774349839,0.96991034716455,Gujarat,Poor
88,59,186,5.2350420213333875,1.0295620408651946,TN,Poor
126,30,104,8.460568310109629,1.5379836863057244,Bihar,Moderate
45,8,177,6.174966653166841,0.9113680882711589,WB,Poor
120,111,44,7.990363129306611,3.4957418663130744,Haryana,Moderate
98,31,39,5.979930153796505,1.837448508949211,Bihar,Moderate
68,130,28,7.681914576540476,2.116970637877661,Maharashtra,Moderate
62,7,167,5.984129015267103,2.3493715185872963,MP,Moderate
49,54,98,8.495895474622811,1.087352156256082,UP,Poor
11,129,169,5.6278633951931605,1.9452611559478075,TN,Moderate
68,30,113,6.615590659970644,0.6886712182390383,Maharashtra,Poor
72,139,166,6.608779538636053,3.407501175081797,TN,Good
43,121,107,7.244356893086385,1.9184771707689965,TN,Moderate
51,49,156,5.533500222815872,0.588986559162343,UP,Poor
8,10,97,7.213302536324916,2.297222243756634,Gujarat,Moderate
117,57,8,4.705179097722154,0.8003429380939976,MP,Poor
9,8,109,8.468067616560655,2.86994161367699,Maharashtra,Moderate
45,64,182,4.720867437805656,3.360066849119969,Gujarat,Moderate
102,76,82,8.201474673891763,3.2496801188762587,UP,Moderate
36,79,156,7.465740346919038,1.783350964325186,Punjab,Moderate
51,70,106,5.705335362587361,2.6377514671396103,Gujarat,Moderate
98,26,120,5.6371661896424,0.9674125835757309,UP,Poor
80,144,102,8.830225370411158,0.7270882777073218,UP,Poor
12,55,40,4.974919311118441,2.96315255702995,Punjab,Moderate
133,97,83,7.614793827165161,2.585504107597222,Bihar,Moderate
100,53,39,4.918411501281862,3.221182783548463,TN,Moderate
127,20,33,8.526987603102675,3.243764216627587,MP,Moderate
47,48,40,7.709695024507141,1.5418410609620317,Haryana,Moderate
10,111,72,8.663523442569684,1.4559445086271485,Bihar,Poor
80,98,143,8.39553856308951,1.8257026503711162,UP,Moderate
4,12,59,6.747494418164253,2.497046586153724,MP,Moderate
5,114,53,4.7611455464393915,0.5149678927370677,WB,Poor
116,22,61,5.107297570199196,2.1038341953206845,MP,Moderate
41,84,103,5.009089369262525,0.5591926979756083,MP,Poor
80,122,91,5.103197213624108,1.8520222011030503,Punjab,Moderate
2,76,59,6.382070725404795,0.7468360514414226,Punjab,Poor
59,98,60,8.33896737239706,2.18665057414564,Maharashtra,Moderate
92,42,78,4.115573025358396,1.4428233190052993,UP,Poor
48,85,8,5.192402032970907,1.9367428385861367,UP,Moderate
33,111,113,6.984014905498309,3.373082476467954,Maharashtra,Good
36,134,157,8.326617406288833,1.522906691247191,MP,Moderate
41,46,134,5.487401934119716,2.657850704209271,Haryana,Moderate
0,122,151,5.912635795934037,2.5498839891677347,Punjab,Moderate
131,25,92,5.867127048572526,3.106782040847673,UP,Moderate
102,134,140,5.46846831464958,1.50323413594095,Bihar,Moderate
109,9,68,7.493813137543473,0.6682315443667198,Maharashtra,Poor
33,21,138,7.279073612253297,3.4118920196755793,MP,Good
0,28,88,8.216375050050452,1.5870719368169652,Bihar,Moderate
52,140,18,8.587886900846037,1.0812206046131723,Haryana,Poor
21,63,108,8.502378990460903,3.2423041795150067,Maharashtra,Moderate
15,30,202,6.700804189393576,1.0718319040229805,TN,Poor
118,65,109,4.928487312122577,2.086267787139289,AP,Moderate
85,140,130,5.110810247694804,2.7665031769012756,MP,Moderate
41,16,75,6.951268992304645,2.6930447772908046,Bihar,Good
70,18,189,8.591990924921372,0.5883953180209358,Gujarat,Poor
116,34,113,6.6521571778235185,1.107311636569193,TN,Poor
19,103,34,8.678642723833898,3.1654798528935526,Bihar,Moderate
107,66,12,5.311250089594678,2.15954275218706,WB,Moderate
129,35,146,4.431733888775336,2.5616627150747475,WB,Moderate
6,31,52,7.981452030420277,1.706874715003246,AP,Moderate
8,5,32,8.396917909697972,2.735609153778892,WB,Moderate
26,45,138,6.240406282932458,1.3672857574978199,Haryana,Poor
129,78,162,4.512221088389823,1.196092227347843,AP,Poor
84,46,136,4.211636472643477,3.491336223599191,WB,Moderate
59,44,104,4.312789577979156,0.9729552624793005,WB,Poor
111,18,71,6.195572297915717,3.444080128117232,Bihar,Good
85,104,142,5.174074954692926,3.27953000235542,Haryana,Moderate
129,95,106,6.30961618253379,2.644027231736598,Punjab,Good
82,143,31,6.442447512346773,2.2459193146325087,Maharashtra,Moderate
103,110,177,6.290464260376883,0.5135884747047427,Punjab,Poor
87,53,79,7.099612034953223,2.405857648671757,WB,Moderate
19,110,104,7.397018926378021,2.8172338895541875,TN,Good
125,142,39,5.97972697894819,2.69862690395066,Gujarat,Moderate
97,11,17,5.685158560840383,1.016193285407553,Maharashtra,Poor
50,85,124,5.842006422184404,2.133601290626116,Maharashtra,Moderate
87,144,59,4.350907650318603,2.1505939683535713,Punjab,Moderate
62,105,47,5.608153764473318,2.4586472470444,Gujarat,Moderate
88,59,77,4.999563230882673,2.9928350462643873,AP,Moderate
130,11,72,5.454200860318084,2.594692543206632,Haryana,Moderate
88,38,47,7.57198550353789,0.9239171266937432,MP,Poor
91,130,44,8.942692173380465,0.557092904242641,WB,Poor
75,33,118,8.617764835046437,0.9097559680012554,Haryana,Poor
25,30,163,8.10812657263715,0.6208458628723502,Haryana,Poor
107,78,7,7.6859853336358706,1.810320023209444,Bihar,Moderate
7,49,125,8.724688246005297,1.3512595951195716,Gujarat,Poor
132,21,149,7.76020922901696,0.5219292275792208,MP,Poor
138,67,84,6.354773352321666,0.7408345270429668,TN,Poor
41,97,43,7.006809628585007,1.6926279759448102,WB,Moderate
118,70,198,5.5289248554518995,3.3192853464560033,MP,Moderate
107,96,201,4.016541688934864,3.4843963245120064,TN,Moderate
119,121,101,5.768064471658317,0.6503611838786283,Haryana,Poor
45,46,81,6.024149258009897,2.9917402920516167,TN,Good
91,75,80,7.665460787941413,1.9407733222214696,AP,Moderate
73,79,151,8.29610252011469,2.363125697476793,Gujarat,Moderate
95,75,26,8.81327358934708,2.0179076089071692,Bihar,Moderate
17,47,12,5.758958766781271,3.273520733416014,Haryana,Moderate
139,59,112,8.786984681825558,1.9354545687931717,Bihar,Moderate
114,60,200,7.99692778346786,1.003918931176463,Haryana,Poor
71,83,203,4.1542218886786,2.8395596989688334,TN,Moderate
45,87,132,6.976304235184011,2.041323600962882,Haryana,Moderate
37,125,22,5.828208998875469,0.8512067990903797,WB,Poor
129,76,138,4.170056046274586,1.8847768136923881,TN,Moderate
8,5,8,6.657515414321522,2.562184485896533,Haryana,Good
107,134,121,6.924085404431846,1.387513787894346,AP,Poor
132,97,173,5.261153774157988,3.235920108647255,WB,Moderate
97,46,183,8.699398754789563,3.0498745546166015,Punjab,Moderate
18,78,16,7.052271185848516,2.203684796014565,WB,Moderate
70,13,116,4.879818266852716,0.6631162202266635,Maharashtra,Poor
38,118,41,7.606284295175217,2.249793232131777,MP,Moderate
41,35,6,6.495697768171146,1.7468143763360702,Punjab,Moderate
89,100,7,6.366170227101974,2.6722060151957217,Gujarat,Good
106,6,177,8.172666313920264,1.301093188878868,Punjab,Poor
135,28,89,4.690898992291214,2.3172905701431756,TN,Moderate
95,47,43,6.454933690860856,2.1633115039425164,Bihar,Moderate
31,55,81,7.903815273081401,2.0805516849968666,Haryana,Moderate
125,79,116,7.30194219429605,0.8477341451803159,Gujarat,Poor
23,103,186,4.027068287262663,1.9696563752394582,Bihar,Moderate
23,5,22,7.937252960721381,2.1518670580990573,UP,Moderate
119,128,17,8.723359574178852,3.2829731563534836,TN,Moderate
17,121,18,7.523344174208848,1.8825920032863304,Maharashtra,Moderate
139,91,45,8.379504624472787,2.419594746720394,MP,Moderate
40,133,44,5.804058594805866,2.2077373910047715,Gujarat,Moderate
86,122,93,5.753015728957611,1.0857358032387756,MP,Poor
81,67,105,5.604322650269124,1.0532277839751716,Punjab,Poor
32,80,203,7.6748471347550105,2.7181943848333523,Gujarat,Moderate
23,99,52,8.710329783272837,2.069191815704997,MP,Moderate
60,39,14,8.427003856564038,3.188098806814347,Haryana,Moderate
54,96,125,4.7510695036156685,3.224465699160709,Haryana,Moderate
83,89,58,7.13053867492267,1.3912273266231905,Haryana,Poor
118,143,167,8.979791397636639,0.8045806546177563,Haryana,Poor
71,143,156,5.476842087229296,1.532241717644614,Punjab,Moderate
73,60,53,7.173923965074519,0.7011162529093585,UP,Poor
128,11,174,8.533119151076615,2.8437642629197617,UP,Moderate
84,55,88,8.497740700554136,0.9385448881537024,Haryana,Poor
95,43,54,5.607376411132943,3.099078487438978,Bihar,Moderate
52,46,153,4.4696245746596786,1.7459816105943289,MP,Moderate
109,76,160,7.230044795354462,1.3358113541597079,UP,Poor
59,57,187,8.734837490383983,2.0045562777324717,Bihar,Moderate
50,95,159,6.539918639295641,2.316410226678194,UP,Moderate
120,34,101,6.288536973175282,2.604630259255595,AP,Good
72,127,72,8.319742036486488,1.5145468297289932,Haryana,Moderate
6,133,103,6.1229833953712305,3.44891240030062,Bihar,Good
74,28,88,7.404643521664669,1.766861840744257,Haryana,Moderate
18,129,138,5.943211788691187,3.0034047601225256,TN,Moderate
69,138,190,5.885687464366281,0.6046030106912401,Punjab,Poor
55,10,138,4.93903782670749,2.8338893921737305,Bihar,Moderate
137,131,64,4.4422583515140435,2.1540144416921714,Gujarat,Moderate
79,121,85,8.425803379570146,2.4188768267995515,MP,Moderate
108,39,151,4.90609912118042,1.6186363204287533,UP,Moderate
34,132,117,4.311092010930842,2.1345218150842693,TN,Moderate
71,83,193,6.91154054476644,3.296661358279141,Punjab,Good
91,39,21,6.729983741540961,1.6581103108921857,WB,Moderate
2,52,181,6.838783516529459,0.817298111192374,Gujarat,Poor
65,118,135,6.340524440502444,2.661537946387892,Maharashtra,Good
51,109,114,4.709681761090674,2.0154920132611003,Punjab,Moderate
92,76,38,4.104574165497839,1.7748240184130692,MP,Moderate
46,47,66,4.232069636122151,2.833454841151986,Gujarat,Moderate
2,39,192,8.715735729176792,2.1865304842909925,Punjab,Moderate
83,137,200,6.659271293630951,2.3941420869372703,UP,Moderate
33,35,91,5.998604677416501,3.2782279703570234,Punjab,Moderate
49,110,127,6.054159080783995,0.6755330165527511,Haryana,Poor
32,105,127,7.260976740958009,1.2871462826323743,Punjab,Poor
72,12,131,5.883313887970909,3.1946643779040667,Bihar,Moderate
2,10,86,7.982295332422053,2.8781838638653863,Maharashtra,Moderate
1,91,166,5.299714586343473,1.0657956405818938,Haryana,Poor
131,84,161,5.836295647407768,1.007354629438805,UP,Poor
15,48,64,8.674984078453754,2.975410028046291,Haryana,Moderate
32,140,176,5.301418370989788,2.158591538556048,WB,Moderate
8,68,147,7.3079294868883675,3.081019266672973,Punjab,Good
56,136,49,5.8228363806159,3.2530523898180634,WB,Moderate
39,36,79,6.355985570257967,0.708629852037405,Bihar,Poor
51,57,107,4.225941430240606,3.409334879933753,TN,Moderate
15,117,13,4.836169450034057,2.649420766286031,WB,Moderate
135,67,39,4.5095639207929334,3.003396980919016,Punjab,Moderate
86,118,14,8.223575738655022,2.3910023344019766,Haryana,Moderate
59,81,108,8.808456291112437,1.4154852693012732,Maharashtra,Poor
2,26,170,4.339873071564817,2.2982924277724432,Haryana,Moderate
