crop,N,P,K,ph,region,fertilizer
Soybean,60,107,58,6.104741206183183,Bihar,Compost
Jowar,102,122,159,4.461142771437112,Bihar,SSP
Wheat,138,34,83,8.311943604279065,Punjab,NPK
Maize,74,13,135,7.684659587850175,TN,Compost
Jowar,0,112,97,4.935346652592543,Haryana,SSP
Wheat,108,37,99,5.73612529676939,WB,SSP
Cotton,76,30,63,6.839780782638464,Haryana,Vermicompost
Maize,16,46,123,4.107947249214968,AP,SSP
Wheat,110,46,124,6.449147432772495,Maharashtra,MOP
Rice,18,100,22,5.702980970450727,AP,SSP
Jowar,73,43,156,8.629201520504314,Gujarat,Compost
Cotton,58,65,65,5.129379582458421,WB,SSP
Maize,114,51,129,5.992587065397286,WB,SSP
Sugarcane,37,52,122,4.811397307030884,AP,SSP
Bajra,30,132,189,4.641694467722315,TN,SSP
Sugarcane,105,103,48,5.399000775267536,AP,SSP
Rice,110,115,179,8.081348074914771,Bihar,DAP
Rice,49,32,204,5.888265485477438,UP,SSP
Groundnut,125,14,116,4.9325081248507106,TN,SSP
Groundnut,102,110,169,4.084578669413472,AP,SSP
Sugarcane,58,104,41,6.741192146862278,Maharashtra,Ammonium Sulphate
Jowar,120,5,77,6.4752334056772245,Haryana,SSP
Soybean,94,122,177,5.053102936560437,UP,SSP
Wheat,93,86,162,5.8163906077308845,Punjab,SSP
Bajra,51,136,147,5.441948538435895,WB,SSP
Cotton,15,136,120,7.558649632104938,AP,Ammonium Sulphate
Bajra,54,119,129,5.838242000942275,Gujarat,SSP
Rice,136,67,159,6.348522540638343,WB,Vermicompost
Groundnut,135,39,51,8.94688515544956,Gujarat,Compost
Soybean,108,120,51,8.476490060464776,WB,Compost
Barley,93,49,163,7.290434873598196,Bihar,Ammonium Sulphate
Maize,6,61,19,6.4131649138871705,TN,SSP
Barley,132,125,186,5.760756268478559,Haryana,SSP
Barley,139,24,201,8.71582508279559,Bihar,DAP
Jowar,80,28,46,8.562985605014523,AP,Vermicompost
Jowar,87,74,123,4.825265845339053,AP,SSP
Groundnut,107,106,66,5.260627910292434,Gujarat,SSP
Barley,82,131,29,5.952488857667861,TN,SSP
Cotton,44,122,16,6.286551915374493,Haryana,MOP
Rice,79,29,13,6.711038214371605,AP,DAP
Barley,24,85,129,4.193200451337102,Maharashtra,SSP
Soybean,26,21,94,4.340538423171742,UP,SSP
Maize,50,62,41,6.347269658644787,WB,Urea
Wheat,118,6,141,8.590977994217521,Haryana,MOP
Groundnut,107,87,201,7.711998667807356,Haryana,Compost
Groundnut,59,13,187,6.715140060488516,Gujarat,Compost
Sugarcane,71,127,50,4.1424101554229225,Haryana,SSP
Soybean,79,108,203,4.3414005789711645,UP,SSP
Jowar,71,87,173,7.149925865322912,WB,Ammonium Sulphate
Rice,95,113,99,4.958637606799972,Haryana,SSP
Cotton,125,124,105,6.879452782990967,Maharashtra,MOP
Soybean,95,138,11,6.267788342417837,AP,Compost
Bajra,138,15,137,4.922774016481829,AP,SSP
Wheat,108,110,184,6.327527941913159,MP,Urea
Maize,5,132,129,8.4338918244272,Bihar,Vermicompost
Sugarcane,21,34,169,5.123463887111482,Haryana,SSP
Soybean,102,86,64,8.78446611985256,Punjab,Compost
Sugarcane,11,119,40,5.146177748793289,Bihar,SSP
Wheat,26,65,5,6.282719273245938,Gujarat,Urea
Barley,128,22,133,7.614800265573079,TN,Vermicompost
Sugarcane,79,66,192,7.87240354267092,MP,Ammonium Sulphate
Groundnut,59,65,45,5.551234802819944,Punjab,SSP
Jowar,115,63,197,4.082424321950459,Punjab,SSP
Barley,69,114,140,7.129371856130271,Gujarat,SSP
Soybean,35,118,45,5.611214298029524,MP,SSP
Maize,128,55,179,6.605933257182688,Haryana,Urea
Groundnut,51,69,127,4.323337042627349,MP,SSP
Wheat,129,116,111,5.955621504499254,UP,SSP
Barley,136,46,94,7.155715720997987,UP,SSP
Groundnut,110,47,168,4.416103589446858,UP,SSP
Jowar,87,6,97,6.365713565389731,Punjab,Compost
Barley,47,144,108,6.184961026639875,WB,DAP
Rice,104,130,113,5.560262914483481,Bihar,SSP
Rice,41,48,8,8.928300684617614,WB,NPK
Barley,93,39,174,8.871533335077856,UP,SSP
Barley,44,69,6,6.44818859836392,TN,Urea
Rice,129,143,51,4.9421731318039495,Punjab,SSP
Soybean,103,36,152,6.330691537666041,Bihar,Compost
Sugarcane,106,70,34,8.239363993801177,TN,Ammonium Sulphate
Maize,38,64,86,5.723828653828697,Haryana,SSP
Groundnut,133,119,34,5.705479346608676,TN,SSP
Groundnut,26,72,114,8.04471367818068,Gujarat,Compost
Wheat,18,68,103,7.1403849582011345,WB,Urea
Maize,63,135,5,6.026490086332894,WB,DAP
Cotton,50,58,62,6.593268543111069,MP,SSP
Rice,56,80,71,6.97279251441292,UP,Urea
Cotton,19,131,27,4.805997646241854,Maharashtra,MOP
Jowar,19,114,177,6.3857955670150925,Punjab,Compost
Maize,81,92,154,6.615644146990183,UP,Vermicompost
Bajra,100,117,53,8.976758933931826,TN,Urea
Wheat,37,58,123,5.263146154440874,MP,Urea
Barley,37,52,180,5.239454569037518,Bihar,SSP
Jowar,64,39,67,7.804278738078363,Maharashtra,Compost
Sugarcane,75,72,52,5.675535962274724,AP,SSP
Bajra,132,30,48,4.281084668122384,UP,SSP
Maize,122,76,55,8.78971915210641,TN,DAP
Maize,124,92,194,4.2079017448536655,AP,SSP
Cotton,26,111,129,8.596753904059073,TN,NPK
Soybean,102,60,45,8.063751401826435,Bihar,Compost
Cotton,19,73,159,7.053882446694844,WB,Compost
Groundnut,59,84,102,8.407891472259372,Maharashtra,Compost
Cotton,82,100,61,4.978880073761074,Haryana,SSP
Soybean,5,130,174,4.937066360437478,UP,SSP
Sugarcane,111,109,16,6.219005018604925,Maharashtra,Ammonium Sulphate
Jowar,138,63,86,8.98251924108991,AP,SSP
Rice,113,29,64,4.0460288089333165,UP,DAP
Maize,83,31,68,4.710470898953701,Punjab,SSP
Barley,21,103,8,7.5944503687354805,Gujarat,Compost
Cotton,83,26,171,5.291649903955582,Maharashtra,SSP
Bajra,46,51,151,6.772118497253423,TN,Urea
Sugarcane,101,126,111,7.571162371340707,UP,Ammonium Sulphate
Wheat,79,59,194,8.202601813832167,TN,SSP
Maize,24,13,177,6.783851858827246,UP,Compost
Soybean,90,58,65,4.504577096952276,Haryana,SSP
Groundnut,66,118,163,7.469290249387346,UP,Compost
Soybean,39,68,181,6.505305656534352,MP,Compost
Cotton,29,122,163,7.470512730042275,Maharashtra,Urea
Jowar,58,113,46,4.285866348182816,TN,SSP
Groundnut,27,103,180,4.017764936118994,Haryana,SSP
Bajra,46,87,24,8.535237168628377,TN,Ammonium Sulphate
Soybean,116,12,116,6.842123530837505,TN,Compost
Bajra,82,111,100,4.8933552616766365,Gujarat,SSP
Wheat,56,116,24,7.522932409102193,AP,NPK
Bajra,128,142,20,7.536772524083029,Maharashtra,DAP
Maize,28,110,61,8.57416960588846,Bihar,Vermicompost
Sugarcane,63,15,23,7.8347550528389895,Haryana,Ammonium Sulphate
Groundnut,98,23,17,8.193550251608517,Bihar,Compost
Maize,36,56,24,8.176891950893994,WB,MOP
Barley,127,46,111,5.468367649162713,Haryana,SSP
Soybean,134,104,80,6.609349494982323,Haryana,Compost
Soybean,89,100,181,4.176712489014818,Maharashtra,SSP
Barley,86,87,158,4.213804104950418,Maharashtra,SSP
Bajra,63,83,39,8.406102856882143,Punjab,Vermicompost
Maize,17,132,173,4.255402423247982,UP,SSP
Groundnut,28,90,142,6.7445668515854695,Haryana,Compost
Groundnut,113,53,80,8.64323425094878,Maharashtra,Compost
Barley,59,81,28,5.027377851381247,Punjab,SSP
Soybean,53,88,73,6.213464480433526,MP,Compost
Barley,71,53,163,7.238160745649344,MP,NPK
Wheat,57,83,186,6.809173609694661,Punjab,NPK
Wheat,35,54,62,5.8181448279819765,AP,Urea
Wheat,79,88,102,7.9381594646649,WB,Vermicompost
Rice,14,128,64,6.047156977759064,TN,Urea
Sugarcane,39,23,113,5.930463011517883,Gujarat,SSP
Jowar,80,95,15,4.107959843816696,UP,SSP
Cotton,50,76,77,8.322841640005482,WB,SSP
Rice,96,14,44,8.996980625746247,MP,DAP
Groundnut,116,54,187,7.7164124312021505,UP,Compost
Bajra,132,53,179,8.854934048465786,UP,Vermicompost
Soybean,1,103,193,6.477501091062226,MP,Compost
Bajra,114,124,78,6.908095906623448,Haryana,Ammonium Sulphate
Barley,77,27,38,8.423151470517585,WB,Vermicompost
Soybean,92,80,66,6.619849947248253,Punjab,Compost
Cotton,76,117,83,4.357400320402602,Maharashtra,SSP
Cotton,59,31,177,7.69203855029443,Maharashtra,NPK
Maize,95,10,99,4.695019817511792,UP,SSP
Bajra,97,28,9,5.714954143757197,Haryana,SSP
Jowar,55,90,55,8.222288082933202,TN,DAP
Cotton,117,141,101,5.388236786615407,Haryana,SSP
Sugarcane,118,71,62,8.672654869048369,Punjab,Ammonium Sulphate
Maize,37,74,127,8.076097513462663,UP,NPK
Jowar,101,82,97,8.840849445568473,MP,DAP
Soybean,50,46,7,4.524266623356249,WB,SSP
Bajra,126,64,27,5.473499540336669,Gujarat,SSP
Bajra,102,87,14,7.955906883229916,MP,NPK
Jowar,128,91,51,7.367229980422255,WB,NPK
Jowar,84,137,36,7.8193709649990115,TN,DAP
Cotton,102,112,125,8.362156307140435,TN,NPK
Soybean,17,75,52,5.361234087504743,TN,SSP
Maize,26,28,159,8.86187477774454,MP,Compost
Sugarcane,91,109,40,7.797402093706866,Maharashtra,Ammonium Sulphate
Groundnut,71,84,92,8.73917600390519,Punjab,Compost
Groundnut,94,142,58,4.544641401795439,Bihar,SSP
Rice,75,68,24,6.789399994642672,UP,DAP
Sugarcane,5,75,135,8.081985283120583,Maharashtra,Ammonium Sulphate
Soybean,89,140,201,4.4461770221827965,Maharashtra,SSP
Soybean,79,109,135,6.427087698803001,Maharashtra,Compost
Maize,82,56,172,7.988441979654729,TN,Vermicompost
Bajra,81,6,64,4.246996807955264,Maharashtra,SSP
Rice,44,123,202,7.587799413571426,Punjab,DAP
Maize,70,122,127,8.842158203117513,Maharashtra,MOP
Rice,6,8,202,4.280824139593261,Haryana,DAP
Bajra,125,56,27,8.589653395684646,Bihar,Compost
Barley,57,115,192,6.095913197986923,UP,Urea
Rice,56,11,34,4.121069476240486,Gujarat,DAP
Maize,110,5,171,5.740637853816844,Haryana,SSP
Barley,55,87,172,5.520205251921142,Haryana,SSP
Jowar,11,98,52,5.244775974853956,Maharashtra,SSP
Sugarcane,92,118,49,8.143402780716167,Punjab,Ammonium Sulphate
Cotton,14,59,41,6.261796634989755,Bihar,MOP
Maize,7,121,154,5.540574285701091,MP,SSP
Jowar,52,17,56,5.550541706639902,Gujarat,SSP
Groundnut,136,32,6,8.960540367351653,Punjab,Compost
Groundnut,91,18,18,7.094090998416743,Gujarat,Compost
Soybean,6,135,22,4.207973452528705,TN,SSP
Maize,43,20,118,8.439599646972018,Gujarat,Urea
Wheat,13,93,182,7.633421841530793,MP,Urea
Cotton,74,115,19,5.0586269893489595,Haryana,MOP
Wheat,114,125,41,4.567814249479123,WB,SSP
Sugarcane,91,135,134,5.885849698002751,Punjab,SSP
Soybean,133,102,123,5.039758355438423,Haryana,SSP
Cotton,72,135,111,7.509147181796896,UP,SSP
Barley,129,23,88,4.87154509139301,MP,SSP
Rice,30,25,78,6.6187145217536045,Haryana,DAP
Cotton,125,96,73,7.1854850026934844,WB,Ammonium Sulphate
Bajra,118,51,36,7.345251102001212,AP,DAP
Barley,26,95,198,7.828739455983473,Maharashtra,NPK
Rice,109,48,61,6.514585634412363,Punjab,SSP
Sugarcane,105,118,65,5.05549981080884,Bihar,SSP
Groundnut,119,93,9,5.697524169745094,Bihar,SSP
Rice,81,6,89,5.89850595957273,Bihar,DAP
Bajra,51,92,150,7.4371012714474585,AP,Urea
Soybean,13,94,52,7.129190562019202,Bihar,Compost
Rice,19,71,44,6.47511641706271,MP,DAP
Cotton,117,95,72,6.3668516506778055,AP,DAP
Cotton,51,18,100,4.300790988110561,MP,SSP
Soybean,100,39,60,7.4482570988722205,Maharashtra,Compost
Cotton,39,132,136,8.02063823432366,MP,Urea
Sugarcane,67,136,149,8.442803747610988,Punjab,Ammonium Sulphate
Bajra,43,61,56,4.102165312742015,MP,SSP
Maize,133,6,129,8.374062195983226,WB,DAP
Maize,86,70,195,8.380126353369818,Punjab,Compost
Groundnut,119,93,174,7.315559511035863,Gujarat,Compost
Jowar,56,115,165,5.392707647709596,Gujarat,SSP
Sugarcane,71,91,22,8.462410239721654,AP,Ammonium Sulphate
Jowar,51,93,159,5.737529870849514,Punjab,SSP
Maize,10,95,132,6.905181176632645,Haryana,NPK
Rice,4,56,193,6.204751854677697,WB,DAP
Rice,130,122,29,8.429735335000524,MP,DAP
Rice,129,119,65,5.290320781071565,UP,SSP
Cotton,1,35,142,5.655738113442602,Bihar,SSP
Cotton,93,66,84,6.039531572308591,Bihar,SSP
Wheat,126,38,136,8.273928043148127,UP,NPK
Rice,125,40,132,5.5909559606349015,Punjab,SSP
Rice,40,125,163,5.443180425052434,MP,SSP
Barley,29,108,36,7.9803604151741006,Maharashtra,NPK
Soybean,43,48,156,5.938384400241028,MP,SSP
Maize,9,81,63,7.324557580545853,Punjab,MOP
Cotton,29,22,150,8.377954131117702,Haryana,Urea
Bajra,74,49,121,5.127816781986521,AP,SSP
Cotton,48,112,96,6.3217069004729005,Bihar,NPK
Bajra,69,30,204,6.434799058468873,UP,Urea
Wheat,25,116,197,6.841401136993953,Haryana,Urea
Bajra,99,105,122,8.59236023658241,Maharashtra,Vermicompost
Cotton,132,79,134,8.903015775684748,Maharashtra,Urea
Groundnut,110,100,153,8.005669438086603,MP,Compost
Cotton,13,28,128,4.149606771950298,MP,SSP
Sugarcane,50,121,120,4.585214284374321,Gujarat,SSP
Groundnut,14,109,174,4.588327863628104,MP,SSP
Rice,127,43,131,6.658059148511899,UP,NPK
Maize,139,115,108,4.215712030966774,Punjab,SSP
Bajra,45,87,157,6.55854357110546,TN,SSP
Cotton,71,25,57,7.759115727186696,TN,MOP
Cotton,94,27,141,5.509634495552717,WB,SSP
Bajra,28,58,174,6.347092328041803,UP,Ammonium Sulphate
Jowar,131,134,32,4.482907062231312,Haryana,SSP
Maize,24,80,169,4.344375175028694,MP,SSP
Barley,31,74,65,6.668936012863222,TN,NPK
Soybean,99,69,63,4.060777054944443,TN,SSP
Rice,36,54,164,7.51721039781752,WB,NPK
Groundnut,125,121,173,4.709601326009474,MP,SSP
Cotton,137,91,79,8.471417361677752,TN,Vermicompost
Wheat,99,5,118,8.251338244858928,Maharashtra,DAP
Maize,26,25,130,5.132989113829327,Haryana,SSP
Bajra,134,61,156,5.175284936040182,Bihar,SSP
Cotton,98,33,69,4.183639844095775,MP,SSP
Groundnut,136,38,120,8.917930433911385,Haryana,Compost
Wheat,35,85,92,4.276457884459963,Haryana,Urea
Soybean,117,58,14,6.398158774502212,Maharashtra,Compost
Soybean,18,36,96,8.246148796372719,Maharashtra,Compost
Groundnut,54,136,54,4.80110241429277,TN,SSP
Maize,83,34,101,7.85534649600095,TN,MOP
Wheat,5,99,67,4.84395867706382,Gujarat,Urea
Bajra,122,73,90,5.523094368144803,Maharashtra,SSP
Wheat,106,33,197,5.278084363587311,Punjab,SSP
Sugarcane,87,144,103,4.235321274658544,UP,SSP
Bajra,61,19,62,4.614645841881017,Haryana,SSP
Rice,119,83,50,7.376741199757856,WB,SSP
Barley,36,57,93,4.430393239264292,Punjab,SSP
Rice,124,107,32,8.877969821842086,MP,MOP
Barley,16,90,124,5.304469918561231,Punjab,SSP
Rice,15,59,63,4.548146023842079,UP,SSP
Wheat,128,143,8,5.861855664496594,MP,SSP
Maize,84,71,115,5.380377965406076,Maharashtra,SSP
Groundnut,124,57,128,4.392261794034528,Punjab,SSP
Cotton,0,51,173,7.283038279505849,Punjab,Compost
Barley,29,99,117,7.888454386966815,Maharashtra,Vermicompost
Cotton,23,93,64,4.010606924294719,TN,SSP
Sugarcane,45,144,66,6.859406616125925,Maharashtra,Ammonium Sulphate
Sugarcane,1,11,15,7.2278751795088265,Haryana,Ammonium Sulphate
Cotton,28,91,24,8.916765832907803,Haryana,MOP
Sugarcane,98,140,139,7.301421505709518,Haryana,Ammonium Sulphate
Bajra,61,81,99,5.49402724700325,Bihar,SSP
Cotton,12,104,66,7.347631705046457,Punjab,Vermicompost
Sugarcane,64,112,139,5.384325956968095,Bihar,SSP
Barley,44,69,123,4.697912128893506,AP,SSP
Maize,46,41,68,7.707190748098725,TN,Ammonium Sulphate
Sugarcane,15,20,190,6.419388648360705,WB,Ammonium Sulphate
Cotton,125,116,136,8.75934180426378,Haryana,NPK
Barley,106,36,204,4.311065999199879,Bihar,SSP
Cotton,2,89,146,6.397198318846886,MP,Compost
Soybean,103,33,90,5.2547749351989825,UP,SSP
Wheat,94,133,155,6.524827232746063,WB,SSP
Wheat,132,31,93,4.212730245415086,Haryana,SSP
Wheat,91,25,40,4.202281899259615,MP,SSP
Rice,14,96,94,6.68074446673322,AP,SSP
Bajra,36,118,28,5.76600038308937,Haryana,SSP
Cotton,69,102,86,4.114782061487045,Bihar,SSP
Bajra,138,26,25,7.043480521779662,Maharashtra,MOP
Cotton,99,46,67,6.2196851115306,WB,SSP
Soybean,83,125,51,8.884929069728273,AP,Compost
Sugarcane,90,52,73,8.162415080409986,Haryana,Ammonium Sulphate
Rice,32,140,19,7.650829775055685,WB,DAP
Maize,120,134,163,6.396215772643973,Gujarat,NPK
Cotton,29,137,8,6.424440877098173,Gujarat,MOP
Barley,33,32,131,8.700264601865339,TN,SSP
Sugarcane,132,136,136,7.65807207128754,AP,Ammonium Sulphate
Groundnut,139,57,176,4.451057511181415,Haryana,SSP
Groundnut,75,104,118,6.179172514309335,TN,Compost
Maize,74,133,193,6.090600207620485,WB,SSP
Barley,51,83,195,4.562043366251518,TN,SSP
Wheat,50,138,87,8.227830137041288,Maharashtra,Vermicompost
Rice,57,92,158,5.407672149986079,AP,SSP
Bajra,97,56,182,5.868591263146937,UP,SSP
Jowar,124,81,165,8.898563938337993,WB,Ammonium Sulphate
Jowar,92,28,136,7.410297571744602,Bihar,Ammonium Sulphate
Rice,133,97,189,8.029291009138266,Bihar,Ammonium Sulphate
Sugarcane,36,112,66,4.526323841112336,WB,SSP
Soybean,137,24,106,6.700053159370076,Punjab,Compost
Sugarcane,55,38,92,7.5777952101203905,Haryana,Ammonium Sulphate
Groundnut,82,19,166,8.066258925431875,Gujarat,Compost
Bajra,70,55,130,8.42408805238948,Gujarat,DAP
Groundnut,65,131,38,4.449376200891918,Bihar,SSP
Cotton,44,8,134,7.696389874979703,Maharashtra,Urea
Groundnut,86,57,47,4.490759085278192,Maharashtra,SSP
Jowar,94,128,76,6.020742649922657,Maharashtra,Urea
Jowar,9,54,181,6.231006606075474,WB,Compost
Bajra,139,67,25,5.433268789874763,Haryana,SSP
Groundnut,12,54,144,8.316562735096458,TN,Compost
Rice,80,97,40,6.931797418587845,UP,SSP
Rice,116,78,127,4.702627684724258,TN,SSP
Maize,137,90,5,5.863594647353413,AP,SSP
Soybean,121,101,174,4.394098691787751,Punjab,SSP
Bajra,58,104,107,6.472908791057067,WB,NPK
Groundnut,127,102,148,5.77418614563883,Maharashtra,SSP
Bajra,48,34,53,5.609147892551527,TN,SSP
Sugarcane,5,26,10,8.215982433374512,MP,Ammonium Sulphate
Wheat,11,73,128,8.248410069511209,Haryana,Urea
Barley,28,60,17,7.396905002429094,Bihar,Compost
Sugarcane,76,88,177,8.59650493167613,Bihar,Ammonium Sulphate
Sugarcane,123,105,13,7.2735192141742955,Haryana,Ammonium Sulphate
Groundnut,25,99,160,7.09502873800162,Haryana,Compost
Wheat,67,33,196,4.468402327858165,AP,SSP
Rice,15,128,166,4.052201105476694,TN,SSP
Rice,52,55,164,5.049362152562327,Punjab,SSP
Sugarcane,69,80,123,7.93389043497322,Maharashtra,Ammonium Sulphate
Soybean,4,16,197,8.645981204804894,Maharashtra,Compost
Rice,129,97,107,5.148158555825745,WB,SSP
Cotton,129,75,93,4.843014205320489,Maharashtra,SSP
Sugarcane,2,132,184,8.177891224852711,Punjab,Ammonium Sulphate
Barley,94,16,78,5.897737804131342,Maharashtra,SSP
Wheat,42,66,198,8.88942970040721,MP,Urea
Maize,132,110,136,8.804108744667182,Punjab,NPK
Jowar,9,64,29,5.67170506904088,Gujarat,SSP
Bajra,23,85,84,6.799200049337211,Maharashtra,SSP
Sugarcane,21,32,67,7.39864134692932,UP,Ammonium Sulphate
Rice,88,68,44,7.199879514365289,MP,DAP
Bajra,2,99,112,8.87723336291532,AP,MOP
Barley,111,76,73,5.795488462742535,AP,SSP
Groundnut,3,114,188,7.629542785477993,UP,Compost
Jowar,106,30,155,6.904941986669959,MP,SSP
Soybean,39,114,88,6.603001030805574,UP,Compost
Maize,15,116,135,4.7418043315718545,AP,SSP
Groundnut,104,130,132,7.768080228151274,UP,Compost
Barley,71,75,69,5.987829632999976,Gujarat,SSP
Rice,87,117,130,4.64636045877727,UP,SSP
Cotton,15,9,55,4.057059676790672,Maharashtra,MOP
Wheat,117,86,29,4.742697737835523,UP,SSP
Groundnut,90,123,45,7.451958818437083,Bihar,Compost
Groundnut,19,54,9,7.743780061055814,MP,Compost
Maize,83,132,196,4.229357736610301,Punjab,SSP
Wheat,82,88,138,4.773830161584017,WB,SSP
Barley,125,117,80,8.99606071439311,Maharashtra,Compost
Bajra,50,117,50,6.069311100727707,Punjab,Compost
Bajra,17,119,155,8.475033658318456,Gujarat,Ammonium Sulphate
Wheat,80,108,114,6.03402291526103,MP,SSP
Soybean,96,37,170,6.6452231803722945,TN,Compost
Sugarcane,116,73,137,8.378046430016623,WB,Ammonium Sulphate
Soybean,123,100,65,8.949306923297105,UP,Compost
Soybean,27,100,134,4.354980802832788,WB,SSP
Groundnut,88,72,7,7.161141241142452,Punjab,Compost
Groundnut,5,26,139,6.342310289173309,Bihar,Compost
Jowar,105,63,94,6.695998954261995,Punjab,NPK
Rice,118,12,182,5.008599551901481,MP,DAP
Barley,136,41,192,8.471769883953836,Haryana,Compost
Barley,28,103,197,5.433954570698779,Gujarat,SSP
Jowar,64,60,197,4.696765591764817,Haryana,SSP
Groundnut,55,90,101,7.5442702794091305,Maharashtra,Compost
Maize,29,69,66,8.902120677946668,AP,Ammonium Sulphate
Maize,113,107,58,5.20188437595194,TN,SSP
Rice,95,116,57,6.344864494972249,Maharashtra,Ammonium Sulphate
Wheat,120,101,13,4.323865414429033,UP,SSP
Groundnut,57,72,133,5.667377507929287,UP,SSP
Bajra,137,141,147,8.02891584042267,UP,Compost
Bajra,25,140,93,8.407776621877971,UP,DAP
Groundnut,14,62,112,5.171809140109588,TN,SSP
Cotton,88,110,40,6.737158138032466,MP,MOP
Wheat,14,58,142,7.9241328328131315,WB,Urea
Bajra,96,89,123,4.092476177886754,Haryana,SSP
Sugarcane,74,52,54,5.061521624633129,WB,SSP
Soybean,87,109,163,4.18669473087547,WB,SSP
Groundnut,5,105,73,4.63412078994001,MP,SSP
Cotton,62,114,102,4.888320415688277,MP,SSP
Sugarcane,28,85,107,4.14791084596872,Bihar,SSP
Soybean,47,132,106,6.189401648547768,Punjab,Compost
Soybean,21,63,20,6.062741438430445,Maharashtra,Compost
Rice,26,86,83,5.458388045566803,WB,SSP
Wheat,84,37,46,5.591159260869468,MP,SSP
Groundnut,78,122,158,6.6856663418239926,AP,Compost
Cotton,137,57,162,8.024048206934982,WB,Compost
Jowar,21,99,6,8.875589078644968,Gujarat,Ammonium Sulphate
Rice,83,126,199,8.084260258954266,Punjab,Urea
Maize,82,95,188,5.949097096389689,TN,SSP
Sugarcane,49,125,156,8.377668020605054,TN,Ammonium Sulphate
Jowar,128,40,199,8.120917086970127,Punjab,Urea
Sugarcane,60,127,44,8.561113673061392,AP,Ammonium Sulphate
Groundnut,29,38,195,4.327794673504272,Punjab,SSP
Cotton,75,125,201,5.767468391670504,AP,SSP
Cotton,36,65,63,4.232651516444303,Punjab,SSP
Soybean,128,7,65,5.607213499704088,Gujarat,SSP
Jowar,12,10,184,5.403005417726728,Gujarat,SSP
Cotton,44,8,80,8.552157317639352,Haryana,NPK
Bajra,3,105,40,8.724604884463,UP,MOP
Sugarcane,14,57,35,7.475357438359803,Gujarat,Ammonium Sulphate
Soybean,103,107,127,5.4139830034709435,MP,SSP
Groundnut,90,75,11,4.034612671480118,Punjab,SSP
Cotton,38,38,127,7.352773609081446,AP,Ammonium Sulphate
Barley,78,10,94,6.496997214146107,WB,Urea
Groundnut,59,132,24,5.03673852736745,Haryana,SSP
Jowar,93,31,102,4.878807735126273,TN,SSP
Bajra,42,43,165,6.799366120003549,MP,Urea
Wheat,131,55,149,4.651253681473799,Maharashtra,SSP
Maize,76,23,10,6.745307482219087,TN,DAP
Barley,38,100,127,8.580139594940501,Punjab,SSP
Soybean,53,92,90,7.957357332502622,UP,Compost
Sugarcane,53,93,85,8.707146259445057,Maharashtra,Ammonium Sulphate
Jowar,61,28,152,5.2413952544439075,WB,SSP
Jowar,134,80,110,8.76049798087905,TN,Ammonium Sulphate
Wheat,12,98,174,6.375919431325633,MP,Urea
Barley,114,34,195,7.1533144727677485,WB,Ammonium Sulphate
Sugarcane,38,58,45,5.469869483760048,WB,SSP
Maize,83,119,96,8.971207426977191,AP,DAP
Rice,104,82,118,6.1888227406994485,Bihar,Ammonium Sulphate
Rice,111,124,113,4.937590673957197,Gujarat,SSP
Jowar,71,29,204,6.869691883242812,Gujarat,Compost
Barley,2,129,139,5.277898220140953,Haryana,SSP
Wheat,72,9,203,6.179919127344889,UP,Urea
